astid,name,price,vol24,chg1h,chg24h,chg7d,time
USDT,Tether,1.0003155375612487,19106251656.963776,-0.002533064030201135,-0.2979738043344071,0.017269729373506407,2021-09-18T16:38:09
BTC,Bitcoin,48293.85012046159,5918978861.0614605,-0.5909421077589981,1.3194137057599575,5.185981808682719,2021-09-18T16:38:09
BUSD,Binance USD,1.0005311158163375,4120372842.419303,-0.00041631256504288136,-0.4029709782570428,0.04019739236760089,2021-09-18T16:39:09
ETH,Ethereum,3457.7428106345965,3967006576.3865137,-0.8773875812224198,-0.2474617548544365,3.8816597576439724,2021-09-18T16:39:09
SOL,Solana,162.37429961248358,2925663570.502088,-0.7975920124843987,11.432001132744466,-13.994665031460638,2021-09-18T16:38:09
AVAX,Avalanche,70.31744618850854,1307298197.2439137,-1.1594813427326327,5.375925225521307,33.01321469915004,2021-09-18T16:39:09
GALA,,0.12744452355822308,1165148661.4302077,-3.8824795734760853,45.929476650250756,130.19270549569825,2021-09-18T16:39:09
DOT,Polkadot,34.96334303655197,840021587.7222576,-0.5697589703835506,1.756941389001507,13.649496369956085,2021-09-18T16:39:09
ADA,Cardano,2.380204918735348,819619017.9308707,-0.7041616596272824,-0.517234403015578,-12.717712135322262,2021-09-18T16:39:09
ATOM,Cosmos,40.12988143900555,730062061.886265,2.35940897447566,17.195615093644196,43.48984997354861,2021-09-18T16:39:09
BNB,Binance Coin,413.0867649590474,653283008.8020923,-0.8679386525830555,-0.39933151030782194,-0.13733066591240656,2021-09-18T16:39:09
FIL,Filecoin,84.36837584305685,562767486.2612675,-0.7545856709168483,-1.1293788730331207,0.6242965971786688,2021-09-18T16:39:09
USDC,USD Coin,0.999844717010926,461124537.7237384,-0.043839531825181854,-0.39045627330594834,-0.010794651165503155,2021-09-18T16:39:09
LUNA,Terra,35.45096160557289,431186911.9751087,-0.6652720071048496,0.09200202413059014,-9.39436707169779,2021-09-18T16:39:09
EOS,EOS,5.369497167476445,411090495.40009755,-0.0038408274038271325,-0.958688009366712,12.604673913444719,2021-09-18T16:39:09
XRP,Ripple,1.0794295641509704,398042305.8976171,-0.615944949081866,0.09998254687906588,-1.8577626940508383,2021-09-18T16:39:09
MATIC,Matic Network,1.368947828309358,396772916.3988483,-1.2482519561580219,0.48795905755686886,1.0611450839907752,2021-09-18T16:39:09
ALGO,Algorand,2.039188204835793,372297348.50351995,0.058283466031158096,2.2961588332058263,-1.9235975995664134,2021-09-18T16:39:09
LINK,Chainlink,28.506540274173606,362048395.5817168,-1.2524346797935129,-0.6995660597986306,3.7214647635504825,2021-09-18T16:39:09
SUSHI,SushiSwap,12.730422458560266,360473953.7173385,-1.843660591762647,-4.348952210977161,18.848943793415174,2021-09-18T16:39:09
SHIB,,7.929232192316208e-06,337181885.82095003,-0.6382243234277224,-9.63837957474407,14.296273762690065,2021-09-18T16:39:09
DYDX,,15.613604419870192,322368845.9776757,-2.353048417616092,-3.476599655892212,42.608001238222485,2021-09-18T16:39:09
DOGE,Dogecoin,0.2415464482373882,318265939.1805036,-0.7454614833613312,-1.2445996741096785,-1.9584779660120648,2021-09-18T16:39:09
FTM,Fantom,1.331170895298061,305683897.6322072,-1.9208393903511596,2.0181700641844365,-18.39119878120835,2021-09-18T16:39:09
FTT,FTX Token,63.88666261869722,301689550.65667975,-2.12229835868331,-0.8276597324113698,-14.57980941060186,2021-09-18T16:39:09
TRX,Tron,0.10574539852279519,294899728.20285624,-1.2722037304316223,-1.7712519972345262,10.859466779331047,2021-09-18T16:39:09
FOR,The Force Protocol,0.1122002334352318,283049846.85010433,-0.24974981521107914,-17.42571776062509,78.93372951061511,2021-09-18T16:39:09
XTZ,Trezos,6.609731912873503,278606812.0286333,-0.5626850793367388,4.999955358879547,2.682022214539888,2021-09-18T16:39:09
LTC,Litecoin,181.01852383229797,248507533.99546677,-0.7791687323174853,-0.9732763561353858,-2.1330736042088136,2021-09-18T16:39:09
XBT,,48267.23881956368,205191776.55974317,-0.7937706247669118,1.265860372778485,5.083701544238644,2021-09-18T16:39:09
COTI,Coti,0.4389048216828012,196045585.64835143,-1.2582564431582022,15.141284940457837,39.78301185155665,2021-09-18T16:39:09
ICP,,58.67511849608587,182245602.6679434,-2.3503640619641937,2.6851428030920483,-3.968372951542433,2021-09-18T16:39:09
IDEX,,0.5019135129452973,178202945.25302488,9.443362986012792,13.966303708008946,-16.969469740043696,2021-09-18T16:39:09
NFT,,3.985206095887762e-06,161730912.89682865,-0.7906173985233177,-2.259249956531279,2.016717306899142,2021-09-18T16:39:09
CRV,Curve DAO Token,2.825030668534248,159731277.2091255,-2.0868079813717575,-9.49865556231587,25.350315227812935,2021-09-18T16:39:09
C98,,3.9735332446942584,158012205.7481642,-2.2490509365416935,7.979288894845893,2.729514213255556,2021-09-18T16:39:09
CELR,Celer Network,0.11412565300499879,152578777.5966831,-0.9472782139776139,2.289513771363443,70.79057804136998,2021-09-18T16:39:09
SRM,Serum,10.353901996387213,148245566.39377797,0.08052577736888819,4.828228422429708,-16.36956243717715,2021-09-18T16:39:09
