Exchg,symbol,asset,price,vol24,change24
BINANCE,BTC-USDT,BTC,48119.51545879399,1649814218.0046997,1.215341009392764
BINANCE,SOL-USDT,SOL,161.7701265813567,1290475369.8852239,13.170048985304403
BINANCE,ETH-USDT,ETH,3432.008452533223,1172536716.5378807,-0.32465457334433956
BINANCE,AVAX-USDT,AVAX,69.79484017762562,812132626.7893223,6.885723039215693
BINANCE,GALA-USDT,GALA,0.12047232992100972,718813011.0734007,35.502925292529234
BINANCE,BUSD-USDT,BUSD,1.0001599125795788,661465106.6792073,0.0050010002000394575
BINANCE,ETH-BUSD,ETH,3432.915699265793,448246917.6042941,-0.3306805309477407
BINANCE,BTC-BUSD,BTC,48128.26230763695,442118755.9328494,1.2005683885909948
BINANCE,DOT-USDT,DOT,34.625729233327114,380422368.13628125,1.778888562187583
BINANCE,ATOM-USDT,ATOM,38.5019303247367,340803595.67488766,13.774756133609214
BINANCE,ETH-BTC,ETH,3435.3764575217842,325027494.8920182,-1.5249627215993928
BINANCE,GALA-BUSD,GALA,0.12048415998212911,321141850.92219496,35.426740132688636
BINANCE,BNB-USDT,BNB,411.3774706689521,306703265.5702458,-0.2062606163552591
BINANCE,ADA-USDT,ADA,2.366233208188222,303907652.1405517,-0.23196963306621934
BINANCE,SOL-BUSD,SOL,161.81102218050793,274219700.78931963,13.132125620759606
BINANCE,FIL-USDT,FIL,84.00888072114492,251006517.28430504,0.30455034037978673
BINANCE,FTM-USDT,FTM,1.3198089600014964,239016327.0119686,2.342538008067019
BINANCE,XRP-USDT,XRP,1.0776563391668212,226188026.0144946,0.6586938241614502
BINANCE,DYDX-USDT,DYDX,15.719468482857563,207642906.54208872,-1.331073020656745
BINANCE,FTT-USDT,FTT,63.334625058734844,204445495.9166448,-0.3541076487252147
BINANCE,EOS-USDT,EOS,5.371164325244836,194133742.354256,-0.3988128362084888
BINANCE,MATIC-USDT,MATIC,1.3579207694421946,177402245.18972185,0.2584933530280529
BINANCE,LUNA-USDT,LUNA,34.90081447207232,174132094.24459606,-0.1431024613623273
BINANCE,SUSHI-USDT,SUSHI,12.761954457858945,173795197.87556684,-2.394614031061132
BINANCE,SOL-BTC,SOL,161.95858782052198,163776477.41324052,11.80382377389858
BINANCE,ALGO-USDT,ALGO,2.0852961561824466,158953315.609528,6.506411893935516
BINANCE,USDC-USDT,USDC,1.0000598815836717,157346094.56914887,-0.01500150015001335
BINANCE,DOGE-USDT,DOGE,0.2407245916510233,148466953.2855395,-0.7628865979381404
BINANCE,SHIB-USDT,SHIB,7.92745642565701e-06,147565350.74829924,-6.101895734597168
BINANCE,AVAX-TRY,AVAX,69.76446126127902,140828243.75487262,6.617647058823533
BINANCE,LINK-USDT,LINK,28.27376099321078,139042635.00048336,-0.685172171468729
BINANCE,C98-USDT,C98,4.005638659853841,121870769.11805645,8.84751291111716
BINANCE,TRX-USDT,TRX,0.10532263559084248,119651601.45152853,-0.3878902554399315
BINANCE,COTI-USDT,COTI,0.42813266248343235,118474143.67176689,12.869198312236305
BINANCE,FOR-USDT,FOR,0.10898377004105128,117715528.66287269,-16.095494801694255
BINANCE,ADA-BUSD,ADA,2.3664655659710747,116388778.36442588,-0.2740303541315325
