astid,name,price,vol24,chg1h,chg24h,chg7d,time
USDT,Tether,1.000370871089756,19059536601.36437,-0.003995680217829848,-1.5720436666993645,0.01535238983699906,2021-09-18T17:12:09
BTC,Bitcoin,48243.60590109327,5896961343.858754,-0.3640791888899003,1.3356588196086259,5.2297026821647155,2021-09-18T17:12:09
BUSD,Binance USD,1.001143518526691,4114671562.354756,0.08974965818422637,-1.6827210525427878,0.09650550455546465,2021-09-18T17:12:09
ETH,Ethereum,3437.297290829882,3958209974.8057294,-1.0833934746192013,-0.5172622622221045,3.107781218403114,2021-09-18T17:12:09
SOL,Solana,162.13885042794493,2917393845.3132405,-0.6334961046674901,12.371188443806759,-13.48756373503575,2021-09-18T17:12:09
AVAX,Avalanche,69.95449988134669,1296071428.7521899,-1.587557285222628,5.369029488274006,29.114561541159123,2021-09-18T17:12:09
GALA,,0.12472608009120885,1148773012.591349,-1.67908880389274,40.68554095403114,125.2826015623328,2021-09-18T17:12:09
DOT,Polkadot,34.70492837968304,837999359.2793084,-0.8741058956993728,0.4064807985099339,10.770695151864548,2021-09-18T17:12:09
ADA,Cardano,2.369080484808404,821923480.3418893,-0.7585250938633371,-1.4221521562304087,-12.986948680068389,2021-09-18T17:12:09
ATOM,Cosmos,39.39291641116489,733690973.8339741,1.180988703728863,14.75877901834293,40.768570994456105,2021-09-18T17:12:09
BNB,Binance Coin,412.08613169764664,652599666.0851864,-0.5340958796712882,-1.3461744239165425,-0.5077650370223769,2021-09-18T17:12:09
FIL,Filecoin,83.9276718440309,551436708.7050123,-0.8999774388101157,-1.768860713370317,-0.2888309645070298,2021-09-18T17:12:09
USDC,USD Coin,1.0003120655660434,454141729.72739613,0.020556511680673007,-1.4599132928022458,-0.04513046108087223,2021-09-18T17:12:09
LUNA,Terra,35.04815580239045,425415807.5259307,-1.0300824711973875,-1.8051495705471279,-10.07636195758061,2021-09-18T17:12:09
EOS,EOS,5.381413382795708,410015739.3281945,0.925586460121375,-2.0009349689258213,12.610310813579432,2021-09-18T17:12:09
ALGO,Algorand,2.107564055313019,394631968.59353507,3.374975202408073,6.72795041240037,1.0399094194481935,2021-09-18T17:12:09
MATIC,Matic Network,1.3612084816972019,393301546.5555417,-0.8072525182157879,-0.856740546542225,0.9104347803604421,2021-09-18T17:12:09
XRP,Ripple,1.0778335036235336,392927868.1000154,-0.3453154979043409,-0.9122891786271462,-2.647220137900911,2021-09-18T17:12:09
LINK,Chainlink,28.340777483171212,363853329.69751763,-0.934803707189973,-1.7825472353273353,2.5012076262004594,2021-09-18T17:12:09
SUSHI,SushiSwap,12.83377800220841,362982183.5663304,-0.13064067173814192,-3.927268441142356,18.581813803935454,2021-09-18T17:12:09
SHIB,,7.93967901326105e-06,320397428.5824632,-0.6587746756928539,-8.052356534324852,13.468784869444766,2021-09-18T17:12:09
DYDX,,15.768468985128374,319018030.84986025,0.2444315195492987,-2.6299609330286704,40.78699768956391,2021-09-18T17:12:09
DOGE,Dogecoin,0.24089302346395317,317786435.98369944,-0.5241690782829248,-2.3226529153137014,-2.3920580725322997,2021-09-18T17:12:09
FTT,FTX Token,63.73350224860024,307917751.5928781,-1.0160625563731926,-1.8420928193920911,-14.73103243859206,2021-09-18T17:12:09
FTM,Fantom,1.3254860718078363,305028733.714584,-1.0323690370511893,1.024167247283182,-18.545935022861137,2021-09-18T17:12:09
TRX,Tron,0.10568172555487336,278398897.3579015,-0.4974636429533239,-1.6506073551825047,10.473934443673556,2021-09-18T17:12:09
XTZ,Trezos,6.454613041701295,276030299.31179774,-0.871690881964433,1.8062663966703223,-3.0277460775313134,2021-09-18T17:12:09
FOR,The Force Protocol,0.11119369639728327,253250267.19862902,0.9185672030951367,-15.958707549031761,77.04831275292861,2021-09-18T17:12:09
LTC,Litecoin,180.8522145829759,247860462.4998761,-0.3162885831923191,-1.4829636168316238,-2.3268844325034626,2021-09-18T17:12:09
XBT,,48195.36449559238,206310481.63249046,-0.18899411686241332,1.1770902083349664,5.125085877465915,2021-09-18T17:12:09
COTI,Coti,0.4312912691881133,195214504.12184265,-2.151962571241488,11.578522896364143,37.48066296406585,2021-09-18T17:12:09
IDEX,,0.4829161160825858,181412566.6604252,-6.258465800219878,8.96592262400729,-19.739211001596118,2021-09-18T17:12:09
ICP,,58.59427036765488,180664308.77081436,-0.7291892950269537,2.2300938834970645,-2.958732643449939,2021-09-18T17:12:09
NFT,,3.9796759799762245e-06,162248152.5117172,-0.3035181883103732,-2.573665615963471,1.6633275471393802,2021-09-18T17:12:09
C98,,3.983926739224051,159496270.8144625,-0.45127137943401835,6.324609250184034,3.233858743756537,2021-09-18T17:12:09
CRV,Curve DAO Token,2.8062528873307904,158784608.0442677,-1.9807318143715926,-9.950363754218365,23.841586612673247,2021-09-18T17:12:09
SRM,Serum,10.385614723502858,151644208.12832674,1.106127787762087,4.576646944941289,-18.061770040300377,2021-09-18T17:12:09
CELR,Celer Network,0.11394241386192944,150959074.78232792,-0.5309012616466164,2.0058644622765995,67.12165199872537,2021-09-18T17:12:09
SWRV,,1.3739271321440285,140500147.0701226,-0.8664558632067844,26.144326956023363,8.012917461848524,2021-09-18T17:12:09
UST,TerraUSD,0.9999830872296914,139089369.3185512,-0.007197156756879438,-1.2465284618469636,-0.06941580060270014,2021-09-18T17:12:09
NEAR,NEAR Protocol,9.343665130783446,134381880.75974366,2.778497700225441,9.345606898584041,1.6389316721909348,2021-09-18T17:12:09
HBAR,Hedera Hashgraph,0.43513132932083304,134244345.34911296,-1.1133885481411667,-2.0928132658563543,13.435037562180064,2021-09-18T17:12:09
IOTA,MIOTA,1.6409171161130574,120330477.63580106,-0.03743180480793773,-5.595497171498242,6.231770283682418,2021-09-18T17:12:09
FET,Fetch.AI,0.8432426196906336,119259266.8416322,-1.6926364203195143,-3.671075848553281,-10.183288137122878,2021-09-18T17:13:09
ONE,Harmony,0.16802933317054633,119681858.7994284,-1.8812774592403543,4.308948440387268,-11.379741737898568,2021-09-18T17:12:09
SUN,SUN,0.03794135125632319,113886473.32806487,-1.6056774660424988,-7.499198872962682,17.861127738544006,2021-09-18T17:12:09
ELF,Aelf,0.9256707774891543,111725946.05550115,-1.0204017962668706,-13.327172100844736,10.565829000175986,2021-09-18T17:13:09
AAVE,Aave,354.43659045545235,104545538.30608249,-1.143484967874129,-4.350503952619323,5.000728995827372,2021-09-18T17:13:09
BCH,Bitcoin Cash,627.7514789056477,102354603.8142964,-0.28914872393274277,-1.2493996855401983,-2.856796827614914,2021-09-18T17:13:09
BTT,BitTorrent,0.003935920232946535,101461553.28278609,-0.4051485081330822,-1.710751792894152,-0.7658921733068847,2021-09-18T17:13:09
CAKE,PancakeSwap,22.357661526996008,97565286.77272636,-0.9456944502999769,1.1898278386054233,11.453063492558233,2021-09-18T17:13:09
VIDT,,0.9929504689581214,94816979.6351391,-5.169635471560871,12.792744356283325,-5.597334490620167,2021-09-18T17:13:09
ETC,Ethereum Classic,57.00388999038052,93119929.41131115,-0.7878953679270704,-1.8609796872052613,-1.791587067189662,2021-09-18T17:13:09
EGLD,Elrond,241.10012282972247,92547050.39683832,-0.21595121481879734,-4.513485498872142,3.988950756798263,2021-09-18T17:13:09
UNI,Uniswap,24.3495476929696,92519974.40835586,-0.9127354163757974,-3.1181792637101355,2.5996384351782247,2021-09-18T17:13:09
VET,Ve Chain,0.11239003498751272,91000188.08245485,-0.8538518643047465,-2.742131857516882,-5.112688291101623,2021-09-18T17:13:09
SNX,Synthetix Network Token,12.829549566874002,81005678.543287,-1.351267864347319,-4.044072630311882,16.095075176203068,2021-09-18T17:13:09
MBOX,,6.254689403517452,78267563.10184067,-1.7168496752110476,4.772910086996152,14.664994988275657,2021-09-18T17:13:09
REN,Ren,0.9723566499016835,77381030.87752508,-0.9008741650889949,1.3004766309161042,33.404186964915084,2021-09-18T17:13:09
THETA,Theta,6.356352560276383,77354828.09355366,-1.008006511360257,-1.466781284745582,-4.3554405879351,2021-09-18T17:13:09
AXS,Axie Infinity,65.7472373685263,76313997.37408674,-1.4093488055608294,-2.417237641944439,-5.665394153918523,2021-09-18T17:13:09
XLM,Stellar,0.31984749663448925,76363880.70996751,-1.3972126202662398,-1.9500276162024648,-3.460679658163527,2021-09-18T17:13:09
NMR,Numeraire,47.26720352492457,74754613.54224278,-1.540367709975311,8.324594545395849,-0.4633206323140415,2021-09-18T17:13:09
JST,JUST,0.0897170110632844,66695848.9341908,-1.110921751301355,-1.8543117676769125,9.098697068701851,2021-09-18T17:13:09
SLP,,0.0818834511687249,66518195.85143447,0.13619204059442552,-1.2913012767309102,-8.882331643341171,2021-09-18T17:13:09
CFX,,0.42513945517939233,69719307.40646555,52.632251687654,64.4224281370418,50.02545003815807,2021-09-18T17:13:09
RUNE,THORChain,10.004537970750613,64128506.55224883,-1.1220938082279623,-0.002982985323748268,11.164605312171043,2021-09-18T17:13:09
OMG,OMG Network,8.668173070328494,63423578.17287617,-1.0066523102636338,0.8084719747554429,-5.125912042046863,2021-09-18T17:13:09
KAVA,Kava,6.245703219403362,61465108.40367325,-0.18306352499868256,-0.9469713367351638,-2.3866594683773728,2021-09-18T17:13:09
MINA,,5.248004100878968,60843197.05070627,-1.4990356062762618,-4.541294623115117,-1.5634213979468607,2021-09-18T17:13:09
