Exchg,symbol,asset,price,vol24,change24
BINANCE,BTC-USDT,BTC,48413.59212162486,1574052762.7003927,3.0228549982043282
BINANCE,SOL-USDT,SOL,163.59645801925166,1274508424.433748,16.226012793176984
BINANCE,ETH-USDT,ETH,3454.1081672192277,1091343385.3291728,2.261768660739137
BINANCE,AVAX-USDT,AVAX,68.73792350334973,804356694.1126065,6.263532322919907
BINANCE,GALA-USDT,GALA,0.11722762154158815,715977522.0054796,35.87662337662339
BINANCE,BUSD-USDT,BUSD,1.00025633553812,635764187.1910119,-0.00500050005000445
BINANCE,BTC-BUSD,BTC,48388.82375007868,422693792.53015786,3.028103451836332
BINANCE,ETH-BUSD,ETH,3452.8938630422276,417651607.7189125,2.2919813975532453
BINANCE,DOT-USDT,DOT,34.939193397678494,373262663.7811793,4.347176576038239
BINANCE,ATOM-USDT,ATOM,39.19592261477576,350850556.3063456,17.340521114106018
BINANCE,GALA-BUSD,GALA,0.11724205859973978,316662715.73450434,35.86906141367322
BINANCE,ETH-BTC,ETH,3454.938786786841,309122813.1830658,-0.7186386910062375
BINANCE,BNB-USDT,BNB,412.8176995147324,304915793.5488499,1.2389597644749644
BINANCE,ADA-USDT,ADA,2.3734641756905432,293222697.27275246,1.5625000000000087
BINANCE,SOL-BUSD,SOL,163.551946826655,273904336.2514142,16.26270523846755
BINANCE,CFX-USDT,CFX,0.6532653769129293,246646708.64573097,161.0955617752899
BINANCE,FIL-USDT,FIL,84.23421858509747,246041509.77659208,0.7900406990662945
BINANCE,FTM-USDT,FTM,1.3232875609671935,238434215.0443028,4.449620972836396
BINANCE,XRP-USDT,XRP,1.0783880751045822,219420665.52118602,1.234973703981968
BINANCE,FTT-USDT,FTT,63.825928096546534,205844164.58451417,2.8037383177570008
BINANCE,DYDX-USDT,DYDX,15.941475928189172,194565197.99680257,2.74016763378466
BINANCE,EOS-USDT,EOS,5.428705310594197,186204946.10496724,2.174731688947466
BINANCE,MATIC-USDT,MATIC,1.36005249603848,176012334.04283258,1.530993278566108
BINANCE,LUNA-USDT,LUNA,35.1442767089605,168516398.09152746,2.092414995640799
BINANCE,SUSHI-USDT,SUSHI,12.63963461654886,166028074.70921984,-2.931007990165956
BINANCE,SOL-BTC,SOL,163.66480631621778,160773767.34817365,12.8425972291771
BINANCE,ALGO-USDT,ALGO,2.0710913423491455,158740630.92127958,7.255724795358007
BINANCE,USDC-USDT,USDC,1.0001562948984704,157337630.22608373,-0.024999999999997247
BINANCE,CFX-BUSD,CFX,0.6537278402840805,144588138.01440206,160.47808764940237
BINANCE,DOGE-USDT,DOGE,0.2413480431550447,141462746.93691596,0.6046705587989905
BINANCE,SHIB-USDT,SHIB,7.738143476908895e-06,139261613.6548825,-6.807228915662657
BINANCE,AVAX-TRY,AVAX,68.8660822206161,137235314.94051346,5.917529453766508
BINANCE,LINK-USDT,LINK,28.506580268198956,136345586.00753397,1.8770110833035345
BINANCE,C98-USDT,C98,4.020633307523833,124778376.54741487,10.746762193441722
BINANCE,COTI-USDT,COTI,0.4190702394928424,116562908.25796598,9.316283924843427
BINANCE,ADA-BUSD,ADA,2.373238037495052,114502221.00804715,1.6488222698072799
BINANCE,TRX-USDT,TRX,0.10594803942107776,112288414.83812013,1.2669726525148144
BINANCE,SOL-TRY,SOL,163.86378728099237,108582611.51743165,15.734896302975637
BINANCE,USDT-TRY,USDT,1.0019153194058625,108327815.01096599,-0.375072129255613
BINANCE,AVAX-BUSD,AVAX,68.722414289882,107800147.453447,6.343803187374276
BINANCE,FOR-USDT,FOR,0.10754368762349142,106972457.17424254,-10.973084886128364
BINANCE,AVAX-BTC,AVAX,68.75451895421254,104350034.25230698,3.175179829978916
BINANCE,SRM-USDT,SRM,10.412229774746965,102528512.31297082,8.870292887029278
BINANCE,CELR-USDT,CELR,0.11427642267192023,102049689.97164361,6.488300550013977
BINANCE,XTZ-USDT,XTZ,6.529652549939801,100059211.8492702,6.164606376057262
BINANCE,IDEX-BUSD,IDEX,0.47055305946297,95077508.13065828,10.782721280602646
BINANCE,SWRV-BUSD,SWRV,1.3088055315690537,92736875.25749299,-17.546456692913377
BINANCE,NEAR-USDT,NEAR,9.242754697241278,91402720.49861284,12.096578500363988
BINANCE,BNB-BUSD,BNB,412.70444490249963,89285194.41430534,1.2883435582822087
BINANCE,FET-USDT,FET,0.8356894833142657,88626907.11643821,-1.7350899894130019
BINANCE,HBAR-USDT,HBAR,0.4312751975301131,85423640.5497552,2.7162258756254514
BINANCE,ETH-EUR,ETH,3462.285763729444,84678815.63504091,2.3599382705345744
BINANCE,ONE-USDT,ONE,0.1721499327093061,82155499.77585573,12.375106118983885
BINANCE,IDEX-USDT,IDEX,0.4715515590531062,80047799.19341947,11.015332438352289
BINANCE,CRV-USDT,CRV,2.8171444125372265,76467036.25249338,-6.662247265495528
BINANCE,ICP-USDT,ICP,59.02397739335809,73823428.73529324,6.153292551277441
BINANCE,IOTA-USDT,IOTA,1.6512207777391048,72477363.84145808,0.17904831269725713
BINANCE,LTC-USDT,LTC,180.82345616694025,71462943.18867944,0.7525083612040102
BINANCE,FOR-BUSD,FOR,0.10749313470440514,69567194.54381068,-11.005794701986767
BINANCE,DOT-BTC,DOT,34.946178912114725,69289484.86711247,1.312464907355416
BINANCE,BTC-EUR,BTC,48524.79245627125,65788477.76360379,3.109621850341831
BINANCE,EGLD-USDT,EGLD,245.10456917389317,65494926.25691679,1.426146713031956
BINANCE,CAKE-USDT,CAKE,22.454121569388512,59250161.897157215,4.932211313697988
BINANCE,THETA-USDT,THETA,6.376090168077419,56857271.66524252,1.943378119001922
BINANCE,ADA-BTC,ADA,2.3744518376863266,56412283.98404104,-1.4073180538801702
BINANCE,BNB-BTC,BNB,412.9386724654943,55375301.85507661,-1.7114209980407895
BINANCE,VET-USDT,VET,0.11332603659524751,55161889.42300157,1.3872728900026814
BINANCE,GALA-BTC,GALA,0.11741528765067989,53636367.76841313,31.793478260869573
BINANCE,MBOX-USDT,MBOX,6.172507466390159,53579594.317963436,7.28568944531385
BINANCE,BTC-USDC,BTC,48405.067649344055,52866863.3300542,3.027508619063566
BINANCE,KAVA-USDT,KAVA,6.298558672348856,51536022.678982094,3.0441898527004754
BINANCE,SLP-USDT,SLP,0.08218338547227741,50951209.82243281,2.1766169154228874
BINANCE,ATOM-BTC,ATOM,39.20460140649711,50823290.800937094,14.026193493874109
BINANCE,ETC-USDT,ETC,57.2282479116449,48293667.40313779,1.4093245878390388
BINANCE,DOT-BUSD,DOT,34.93114423420673,46709308.48735117,4.377054078279066
BINANCE,AXS-USDT,AXS,65.88676527333159,46674394.69840931,0.5803298717165477
BINANCE,VIDT-BUSD,VIDT,0.9854412251330308,45745314.92808419,3.7748762767189574
BINANCE,MINA-USDT,MINA,5.359677269235863,44811795.35615863,2.1838641998855537
