astid,name,price,vol24,chg1h,chg24h,chg7d,time
USDT,Tether,1.000253494763383,19265014537.437523,-0.0033372817546178535,-1.0094353747266456,-0.005953076631325252,2021-09-18T17:46:09
BTC,Bitcoin,48381.845527618345,5980012531.135528,0.10865101428053751,1.8405981801086764,5.893192236243234,2021-09-18T17:46:09
BUSD,Binance USD,1.000397151150017,4163613056.5231347,0.06467925991530045,-1.0127190591941777,0.012733587870668575,2021-09-18T17:46:09
ETH,Ethereum,3462.539721552485,4028036675.635808,-0.027804029469985177,0.5706359397530223,4.428369871675385,2021-09-18T17:46:09
SOL,Solana,163.93057869530338,2959275967.0372214,0.888829462864905,14.693295211432805,-12.197517247124113,2021-09-18T17:46:09
AVAX,Avalanche,70.28450550922285,1303490892.884581,-0.3135322818777911,5.999355188427753,30.68998467246106,2021-09-18T17:46:09
GALA,,0.1184880492726454,1108508313.222483,-6.563797475114343,29.051970023743003,114.0153524801496,2021-09-18T17:46:09
DOT,Polkadot,35.01080839753677,849943591.8987999,0.14904160437213942,2.405273387319988,11.586415737235312,2021-09-18T17:46:09
ADA,Cardano,2.376476705242949,840462376.1416996,-0.29790776299721833,-0.5426497185286098,-12.820208734867425,2021-09-18T17:46:09
ATOM,Cosmos,38.903220904109894,749176023.3340527,-1.4662017993058913,13.585031379525805,37.96587639888768,2021-09-18T17:46:09
BNB,Binance Coin,413.7322497331395,656165388.6018649,-0.04621836303737703,-0.5037132159220762,0.36154439868444566,2021-09-18T17:46:09
FIL,Filecoin,84.3858135810848,551871570.9806836,-0.04297391552994933,-0.3621220070147689,1.1276649601216457,2021-09-18T17:46:09
USDC,USD Coin,1.0004444997791548,459103907.1576418,0.03453276536095236,-0.8834678882535859,0.0887033203812433,2021-09-18T17:46:09
LUNA,Terra,35.090514047787615,420992068.05619967,-0.8669418158309931,-0.7654145870805933,-7.627214771191608,2021-09-18T17:46:09
ALGO,Algorand,2.0720289395500306,412808047.76505685,1.9015767398151484,5.041343243351296,-0.6706752982403651,2021-09-18T17:46:09
EOS,EOS,5.3958556909670685,410886371.9535001,0.08949270426774592,-0.5034994886874571,13.751022802255838,2021-09-18T17:46:09
XRP,Ripple,1.0824150008009161,394216178.48823714,0.2003662605802898,0.0006842884110977482,-1.252232992403408,2021-09-18T17:46:09
MATIC,Matic Network,1.3718576027871536,393441068.1290813,-0.08540048425979412,-0.1583651862343893,2.0272625935593673,2021-09-18T17:46:09
