astid,name,price,vol24,chg1h,chg24h,chg7d,time
USDT,Tether,1.0002706717853989,19087742445.294476,-0.007097024855471246,-1.3737166616714742,0.0009728634700829376,2021-09-18T16:53:09
BTC,Bitcoin,48324.500698054486,5930191842.147707,-0.21469265143567845,1.4598945799315666,5.358617867551841,2021-09-18T16:52:09
BUSD,Binance USD,1.0002038076842474,4115207530.319568,0.002243665603014965,-1.4571930383458467,-0.0010441042108818637,2021-09-18T16:53:09
ETH,Ethereum,3455.4802237732065,3977392415.0975947,-0.5386356845705631,0.04181718457218497,3.668078445872685,2021-09-18T16:53:09
SOL,Solana,162.3456949026037,2939984509.2748594,-0.2210029178889216,12.64292393409144,-13.823366147859046,2021-09-18T16:53:09
AVAX,Avalanche,70.08480967392002,1298323869.2277665,-1.9506883472053644,4.8025432466359455,32.79450748231289,2021-09-18T16:53:09
GALA,,0.12676613901604405,1158537431.255574,-1.4246562548828219,44.658078853308766,128.967394522965,2021-09-18T16:53:09
DOT,Polkadot,34.87526087505048,844606856.7966826,-0.4354880935557263,1.0091326775479568,12.711283132565832,2021-09-18T16:53:09
ADA,Cardano,2.379468104417057,821765677.3448229,-0.6877061925976861,-0.8260700026536179,-12.767858044946262,2021-09-18T16:53:09
ATOM,Cosmos,39.36981531953238,731203495.5268737,0.908108343119172,14.267393668204686,41.053603381183166,2021-09-18T16:53:09
BNB,Binance Coin,413.31753358958315,654345580.6205759,-0.49797066714064353,-0.9168864738568255,-0.09286099911996275,2021-09-18T16:53:09
FIL,Filecoin,84.34676150521805,556279696.0659657,-0.5125758538972746,-1.3593026040358265,0.6204774656778568,2021-09-18T16:53:09
USDC,USD Coin,1.0000368710561747,461316434.7563061,0.001506993443146246,-1.2692540257391467,-0.021477459644673052,2021-09-18T16:53:09
LUNA,Terra,35.312572265815305,428795274.1768682,-0.474999917329581,-0.9162199607877182,-9.637271044723663,2021-09-18T16:53:09
EOS,EOS,5.399420054481421,414450354.5799335,1.3392927710138414,-1.433667228134297,13.442573772292027,2021-09-18T16:53:09
XRP,Ripple,1.0787394500350458,397600565.4441907,-0.4169560748979617,-0.6889215867015102,-1.6505655426077186,2021-09-18T16:53:09
MATIC,Matic Network,1.3671736084714332,397097566.1483143,-0.6439393458978794,-0.4686567031135345,0.5713239402181057,2021-09-18T16:53:09
ALGO,Algorand,2.048575975949594,377005836.4701211,0.6400436131289788,2.29992105940918,-1.5606568051949834,2021-09-18T16:53:09
SUSHI,SushiSwap,12.835677772763013,366278185.55220985,-0.5954720484370685,-3.7621371148960594,19.160205350618508,2021-09-18T16:53:09
LINK,Chainlink,28.465228206796844,362926808.1672204,-0.8780245857693788,-1.3580539888138592,3.808527640065948,2021-09-18T16:53:09
SHIB,,7.926587321209162e-06,332867436.99195504,-0.975170636787972,-9.925144077168621,14.62413507260173,2021-09-18T16:53:09
DYDX,,15.647308285756065,319990118.9401303,-0.3525794965896918,-4.456684902781528,39.712054880829086,2021-09-18T16:53:09
DOGE,Dogecoin,0.24144490101319996,318876072.10503674,-0.4455619313948799,-2.0627587196347905,-1.9221599154314035,2021-09-18T16:53:09
FTM,Fantom,1.3297025337775,306241338.7697066,-0.8848829526919741,1.0189591104463336,-17.86436945050752,2021-09-18T16:53:09
FTT,FTX Token,63.889414019073996,302992335.7568745,-1.068509837883458,-1.5412611013803261,-14.649417339340227,2021-09-18T16:53:09
TRX,Tron,0.10590317313694834,293866931.24353594,-0.6620036962949083,-2.1338190742817145,10.886006751062478,2021-09-18T16:53:09
XTZ,Trezos,6.559277033327427,278259394.67376643,-0.7253115548728643,3.422915338405165,0.9021874339305532,2021-09-18T16:53:09
FOR,The Force Protocol,0.11131730985094189,265087155.66020483,-1.2252419674552186,-19.504299711509834,76.80022948034856,2021-09-18T16:53:09
LTC,Litecoin,181.09920724008256,248637179.16237718,-0.381376766135037,-1.190746171569483,-1.8880309589112039,2021-09-18T16:53:09
XBT,,48238.21372270666,206486957.66400507,-0.4907729292867133,1.2867688104651689,5.062682740146542,2021-09-18T16:53:09
